name,model,avg_elasticity,eps_sd,rmse,mae,r2,level_mape,bias,rloss,rloss_skill,rloss_vs_constant,beta0,blp_avg_elasticity,beta1,beta1_se,beta1_t,heterogeneity_detected,gates_monotone,gates_spread,gates_spread_t,value_model,value_uniform_up,value_uniform_down,value_best_uniform,lift_over_uniform,pct_priced_up
pooled_loglog,pooled_loglog,1.4911536472540983,2.220446049250313e-16,0.9242421413024716,0.7095103092011523,0.7087495591400252,1.0614613764858667,-0.023777335395041562,0.9067077186322415,0.13904557643411886,-0.00434074192921452,-1.2838805953000934,1.2838805953000934,,,,False,,,,0.014194029765004668,-0.014194029765004668,0.014194029765004668,0.014194029765004668,0.0,0.0
twoway_fe,twoway_fe,1.543949682449156,6.661338147750939e-16,0.95391070581143,0.7329606520366068,0.6897509186301898,1.1048678354550057,-0.04375760546809774,0.9089583313370826,0.1369085316906492,-0.006833697473020095,-1.2838805953000934,1.2838805953000934,,,,False,,,,0.014194029765004668,-0.014194029765004668,0.014194029765004668,0.014194029765004668,0.0,0.0
poisson_glm,poisson_glm,1.4295897149473,0.0,1.0945133632482444,0.8350112421552869,0.591551603790048,2.1236756807710986,0.5315176151754935,0.9047255361349341,0.1409277362021487,-0.002145120783529464,-1.2838805953000934,1.2838805953000934,,,,False,,,,0.014194029765004668,-0.014194029765004668,0.014194029765004668,0.014194029765004668,0.0,0.0
lgbm_demand,lgbm_demand,1.9285134052149802,1.1936844395379744,1.1795382514378085,0.9667052951560234,0.5256279233320658,0.8376347792931004,-0.5820499431017581,1.006652209774408,0.04414437509694369,-0.11504711656654631,-1.2962815415802387,1.2962815415802387,-0.019823256071386804,0.050820808036816226,-0.39006180415364905,False,False,0.0073683056735851515,0.03526163063759842,0.008566402728941441,-0.01429604091837504,0.01429604091837504,0.01429604091837504,-0.0057296381894335995,0.21758793969849247
dml_partialling,dml_partialling,1.4138975937532623,0.0,0.9100210023588918,0.6989693066158038,0.7176434352953747,1.0665250845841472,0.010836960252709851,0.9043308752598326,0.1413024821310127,-0.0017079633755086032,-1.2838805953000934,1.2838805953000934,,,,False,,,,0.014194029765004668,-0.014194029765004668,0.014194029765004668,0.014194029765004668,0.0,0.0
r_learner,r_learner,1.3047087671664936,0.4133113748777128,0.9360616077432045,0.731464695211375,0.7012527441791477,0.9041724263733042,-0.18169007834033088,0.9012044317213759,0.14427116248869598,0.0017551312452697143,-1.3532129138537923,1.3532129138537923,-0.6239182313803102,0.1769092188464659,-3.526770597081149,True,False,0.7562771078334782,3.218794426117675,0.018276077593670705,-0.018602980610573007,0.018602980610573007,0.018602980610573007,-0.0003269030169023024,0.2057788944723618
shrunk_per_product,shrunk_per_product,1.5257639342212455,0.0033679627560613133,1.1477363173764263,0.8963505237793855,0.5508625111269503,1.2366461053547646,-0.1484036483452799,0.9079872434305163,0.13783061761938786,-0.005758044174258403,-1.2951235667110217,1.2951235667110217,-20.959513859900305,9.448773467037974,-2.2182258822287912,True,False,0.3659605706769402,2.407427639614507,0.015046049280859522,-0.015046049280859522,0.015046049280859522,0.015046049280859522,0.0,0.0
